,camera_loss,camera_AvQ,camera_MaxQ
37,16.455289937953925,25.42999297048489,30.232109029714533
38,16.86323661918829,25.688496905817697,30.622737016143308
39,19.05063895279358,25.852251067509584,31.260207535980122
40,16.927868873691732,26.342744917732002,31.60252891222976
41,19.305776953662782,26.738483171322187,32.25686864345229
42,21.187822518110337,26.904622818455127,32.3357587665042
43,17.50112819517426,27.401079411781602,32.830320059279536
44,20.33129239492216,27.730183234785027,33.36974759628631
45,20.236856226816776,28.15629421106154,33.87549380173146
46,20.622511794041905,28.386651747386527,34.34668989633527
47,20.636304296083836,28.655567191186197,34.864221713266495
48,17.431660026423764,29.43207472869907,35.04400689741246
49,22.312418201968715,29.378619668449744,35.773898157026245
50,16.184171574733362,29.635438818296116,36.22853780078504
51,21.597922683744557,29.888954391071167,36.38381596256326
52,15.953707714637192,30.47096819575313,36.62048384949248
53,20.547259601280256,30.41157562536209,37.469167023362616
54,19.76162812824104,31.00267523748876,37.58863658545715
55,20.01333297375393,31.483574739025176,38.34098206611202
56,18.33467635946077,31.803474353760542,38.70463817924515
57,19.09197432070763,31.825357155113153,38.96492445145028
58,20.1391643274045,32.490129253326366,39.657922378393984
59,24.307611518333804,32.92055312516838,39.984727356707765
60,23.210024210398664,33.28600017795061,40.54751016298002
61,24.714564624891405,33.51024745539162,40.76225998979507
62,23.706212742612973,33.66489834066487,40.98835855622983
63,23.04440994926648,35.21374803590503,45.09494665347711
64,22.89620764078443,37.338243124328315,48.029117112737666
65,24.911489795145307,38.4434274654817,49.23947061853014
66,24.90499163933523,39.03618080714113,48.67728106439462
67,25.548096155673278,39.28687611112379,49.84034319065198
68,29.498801899750266,39.64884489709532,49.53951719502844
69,27.639772670113956,39.913903579648974,50.5590222331043
70,30.929890975582992,40.25713009758247,50.719120878771726
71,24.974832398589513,40.621769695569355,51.12444861061343
72,31.025251966545987,40.87630040982989,51.559855963345655
73,22.26122027470743,41.165074195002504,51.18238874189144
74,26.68007046218699,41.68204324572604,50.15071582944641
75,28.784377351145878,41.69215195864465,52.5569167092865
76,27.60474694495747,41.939497101625484,52.2471596626674
77,25.900715364896065,42.55855095404666,51.32505719298109
78,25.145827044020415,42.6135432840025,52.68470173020125
79,29.25985384339081,43.12307443382279,53.914883261383515
80,29.10485841161652,43.39721310082983,54.67161980074076
81,31.521380618143613,43.613828377657164,54.733834326075005
82,30.529662240498478,44.233091857765594,54.32177479592871
83,31.280585133869547,45.171626069547635,59.47475789107255
84,38.10969667673223,46.7250176980116,56.86567967383146
85,31.026587082517885,47.44777514371531,59.03738461494164
86,31.59848911002234,46.775743716332435,56.81724150564712
87,36.02645667584156,47.40334183800625,60.58126496844643
88,39.69373415436904,48.02133590600853,60.041857289251766
89,35.35491773778305,47.823812276697986,57.680897469846656
90,33.423546069795606,48.677680194795364,60.426627221108696
91,39.99610909059618,49.007498304733126,62.07457740341831
92,40.63118960429913,49.11513047615454,58.383283177464406
93,34.93667602608098,49.803932118517594,68.29746962822105
94,38.95045158412619,51.570041501623685,72.1304344502062
95,46.72940499336922,53.03832817105744,69.64587464378809
96,41.38791648188691,53.29609258649355,75.16179400637614
97,49.984950005007796,54.591312190129514,74.30125075422453
98,37.9634061123827,54.90955807533212,72.0462720780396
99,44.921285376913886,55.04929045686258,76.47116352779196
100,44.16962839153833,55.47121276138826,75.03197355972033
101,45.34648654695452,55.93195500799768,77.20319198443386
102,40.064687921298955,56.52861363583075,72.62873645833736
103,35.60186983657205,56.414114216654724,78.05336449421209
104,40.31065088101242,56.68201063697469,78.10057147804574
105,43.14976834185427,56.81664984210377,73.95575461026412
106,42.13846900255482,57.15003938671324,74.57340703361719
107,43.128078251812454,58.303562319749304,80.50294972905505
108,49.44725755203249,59.86010612751047,81.00204604967054
109,40.88045708693308,59.845319611570766,77.10229940556633
110,35.43410874444186,60.274004350007424,79.33400969041374
111,40.58718844004252,60.1082393153156,76.0963026441769
112,53.019673044735974,60.25847637317393,81.80829307906596
113,44.70625186461587,61.168784605066875,82.38586250867911
114,46.24383085491157,61.309549597056765,83.02304012578733
115,37.170025643984985,61.81991149363765,82.81332673656814
116,46.17659157578194,62.72186567399416,83.92713652434473
117,44.1969162103394,63.65400624131501,82.44417993838717
118,56.47089904048187,64.11551324078349,82.76278364030036
119,50.3686561254899,64.18172065200733,82.8147167834157
120,49.46551892231923,64.4974587689513,82.83555755722301
121,49.53722928749429,64.72760667758905,80.94185205671828
122,45.27950896829778,64.91566600501957,86.75349892167115
123,46.1709716690165,66.11366882769521,84.80484189061066
124,45.234815850248424,66.16009747842737,82.18686240909217
125,46.71802324059881,66.64050202570222,84.98882451979094
126,57.10474645704133,66.63333586439356,82.22802765359198
127,41.40379593431017,66.95950878176966,87.26635670607747
128,56.468441717397376,66.88806456035871,87.51906722296341
129,57.50947289177869,67.06521548406371,82.0566795573654
130,37.31974271028897,67.24599219035933,83.27302515796144
131,48.06889446808669,67.13202460438985,87.81322099371867
132,45.8314530080429,67.65718078089886,87.95702134009849
133,48.716305953224456,67.72592313434076,88.15831998143692
134,46.881670312583026,68.907058692181,88.60743418897667
135,44.125090519532215,69.433053379439,82.25930867211505
136,44.99217072025914,69.47710624971565,83.94744113722513
137,51.63758405575231,69.90025914640538,86.67511020837497
138,47.527941848203255,70.07361347977458,83.74909138098474
139,39.36773520596138,70.33370709173572,87.04521018153713
140,38.80055487597216,70.53828042252867,84.78356424493698
141,40.44184709435739,70.89033847728622,85.07684427195949
142,48.50364992318869,71.08719440359292,89.33509392695483
143,41.641938929045374,71.21231107692886,84.67546824472728
144,52.796646579011494,71.32286250799497,87.21751641719794
145,38.4344492211927,71.55485048188747,89.68386660991304
146,47.2764033377367,71.9072268601701,89.49803720420671
147,43.30656240992957,72.4368318020419,89.90942156874134
148,39.57226965013486,73.11385935597094,86.15456745068288
149,42.35837724061069,73.25114219915592,85.87995376704185
150,42.57858709955059,73.94461388055166,87.11900181133034
151,43.181948628818155,73.54356505888443,91.13416205940604
152,42.37299254668182,74.17099625480726,87.90696972468038
153,46.71128556232201,74.49669556888995,89.18597168693007
154,36.35259978128937,75.15352898894703,87.92396801184479
155,35.08655720963068,75.15550104200489,91.40794171493852
156,42.381225022574995,75.08017482638557,89.41978749559529
157,47.87421149425736,74.93439817987266,91.45540188587655
158,49.03523011766142,75.70359204029697,91.6715640995778
159,49.32335346711875,75.65601431927912,89.44315021154031
160,42.3030963424121,75.83146492952085,91.95129116983662
161,42.752338471149386,76.66195547849539,91.51374413784976
162,42.50279154563759,77.44114159201203,91.52725737898922
163,39.382310591621376,76.62787156934586,91.56285250719274
164,47.346281799601485,77.14221250999032,91.64669218991257
165,40.35955338463432,77.35348616278692,91.73841542403926
166,39.21190366335419,77.23959621670161,89.67222000311172
167,39.88333836478367,77.81550558549091,89.68818568404652
168,47.972309251182686,77.17721256977302,91.78704720589165
169,34.33099245956661,77.52559825800944,88.96451736630206
170,41.81891941834364,77.58802848886853,88.69021147874872
171,34.107427068292026,78.42507184406682,89.21168755360989
172,40.49735864382025,78.04541281048772,87.5987069784224
173,45.81788006826213,78.29979989096255,90.19216702644057
174,39.20099651991598,78.20535097187278,90.21298794243577
175,43.412608764268995,78.48598809718463,89.25181026297403
176,41.98283262640199,78.96562400960623,89.86331172902665
177,42.98770034390991,78.62356597192945,89.86003519002884
178,40.10991331149657,78.9227823215226,89.89010984646634
179,46.41567048237785,79.41872260961937,90.02720818125972
180,42.46539942722194,79.06217696955694,89.9647950778044
181,36.54783942307377,79.45787640320503,89.62958528051593
182,40.48849187695039,79.7446315513893,92.24834418115965
183,40.100412253650035,80.74502145888759,91.67947743770281
184,33.72429979377116,80.590867468873,91.69114390231624
185,48.87856024642072,80.63206319141229,92.45015912561287
186,40.23708199891966,81.02308094004509,91.87723145957996
187,40.84439121328686,80.70894996870337,89.82350674465623
188,35.88611203494828,81.34482838402364,92.68467988660792
189,33.15993828836713,82.22614976516263,92.36052096175753
190,29.157182981591635,82.06267898904797,90.57651497979022
191,31.35692404893391,82.0930128917922,88.84789243579199
192,31.29819225297405,82.53531954790606,92.8416062467911
193,35.228600685797176,82.58881342809747,92.94143146825783
194,39.19708431962623,82.77705132726159,90.84387063310577
195,39.51879847724035,82.76379819903418,93.00729983101995
196,34.67494228617453,82.60344854626305,91.1476951583576
197,38.81016682384959,83.05382975033032,91.22993628720273
198,43.280024207737306,83.18153959579745,89.96595675981271
199,43.125638671132904,83.36111288388847,93.28177450997622
200,35.4481518579536,83.63304657818514,93.89509296583672
201,36.912128699147274,84.2930632334931,93.95806208803107
202,33.10622537520529,84.23946842145227,94.07854936299613
203,35.718632603496545,84.65473310591058,94.11305231153374
204,32.25171788618052,84.45013648315238,90.59172606386491
205,33.39624937979206,84.84562628911323,94.25680301338328
206,33.13097603009963,85.22240488298971,94.60078003471742
207,37.006019288300685,85.27346087081827,90.72384008781918
208,25.652230765880184,85.65900500761725,92.71144821732945
209,41.379426741122074,85.47518481786227,94.5959049418449
210,35.2266689814591,85.72739021759197,92.62897872364508
211,36.85694760197647,85.75937008588058,90.90034625074081
212,31.47173515131477,85.88014668969154,95.4439725235397
213,27.430574191241302,86.62028770546037,95.4071660687976
214,35.233956674289104,86.86358781047608,89.37958535498271
215,18.97190481306203,86.98172465822535,94.30784751940679
216,41.18780876774651,87.41489309997269,91.07385388403415
217,30.081615506294163,87.6274167549044,91.66194298961149
218,25.78968117696727,87.82586429883654,96.4066693256277
219,25.07245776398325,87.88206004699698,90.30682603355196
220,36.247451636200154,88.05988643769422,94.74308111628308
221,28.48080258478452,88.31560116018832,91.62130397713254
222,31.35850312297376,88.27353587094636,94.79243770827742
223,39.713108860565896,88.62770573055326,91.42944772545145
224,18.66123973812565,88.81830388219608,96.5138816531986
225,21.180528171878482,88.97585849913719,96.57643376133869
226,23.422340916939905,88.98585075222954,96.60367867955081
227,26.72299377534336,88.76671994315518,96.65653024647615
228,22.864590675177464,89.01047812348747,96.79810651789988
229,30.765438841974518,89.0722328873543,96.81667357222082
230,25.975874410031768,89.17598306456735,92.24444212108043
231,25.3200397181477,89.33779234716084,92.5724038169495
232,22.582923343318466,89.5957663902842,91.25541386013725
233,25.93924965062987,89.59962509252733,89.12134443742471
234,16.658845223154657,89.46529256494071,92.45267113884454
235,27.730576080807428,89.52775385175347,97.15555706474927
236,20.305437275320166,89.69548705750896,95.47914070878291
237,18.932059807163125,89.88961782388138,92.97914145345085
238,27.29375363552966,90.04416001331678,89.01577037935272
239,22.247432208266737,89.7866828654521,97.36299177002905
240,20.212826357123205,90.52078349823269,89.09922283473644
241,17.04743383169679,90.42998365369878,97.55362676626551
242,26.402938532591335,90.64176196574249,93.8045214848123
243,13.920819550072128,90.81381194905768,91.6446567641715
244,21.482007116656046,90.68828378433565,89.08038769995204
245,27.594651516545373,90.64034115586223,93.58687986410902
246,21.602105455709676,91.11226742778598,93.78755298436604
247,23.966963996845756,90.95890536458991,94.17337041581166
248,33.09141046707857,91.18993836790715,97.77410805410022
249,29.906724185177836,90.84313653330774,93.99457067559156
250,20.031226189138117,91.38752410912502,90.80119619488576
251,21.859658641451635,91.38055204752679,97.84887271668671
252,24.33103814625934,91.52837838698171,93.25983162759692
253,18.09757018651437,91.53508647297379,93.10732363060777
254,19.027536123758242,91.45336273089907,97.8961243805976
255,12.204578977609884,91.78933380165711,90.81703280004186
256,24.191261262324208,91.625575757971,93.85974606028455
257,22.18977382780588,92.29486261544857,94.52941105800139
258,21.91895154096779,92.02648482784676,90.66919138889807
259,18.7269332102247,92.22320876635037,93.77005825189893
260,13.26567348527988,91.94226884549026,96.41377842236236
261,22.546573591193166,92.08093367861343,96.30663559713383
262,20.853768517858928,92.03457490377701,92.38793467137258
263,11.093960982145019,92.46916415540461,98.0393687082384
264,17.105302903216334,92.69020490562949,90.49493908765069
265,28.12250358817962,92.34561580772886,96.49020121225985
266,25.970864398436223,92.43829453745961,93.48784895512661
267,14.108914547166366,92.57570936844768,90.08077462942096
268,11.406041013875537,92.48790642344264,92.13380432092092
269,13.38965741101585,92.86593501945423,94.22776096317537
270,17.096705599121538,92.74109784970129,98.1246580112421
271,22.63461805791813,92.89768196809032,92.24759951320559
272,18.568280625231704,93.05084216758756,92.16688743589278
273,21.0502035541763,92.93578762323973,96.58893425406066
274,16.996544178721372,93.15890135837188,93.62992167185304
275,18.751187077780664,93.22484091199534,90.3422622992586
276,17.025802513371342,93.48056339847786,90.25314043851807
277,15.681175503522798,93.61575772877873,98.11549363095428
278,29.4208018520232,93.57238032549434,93.35735334285913
279,12.130688514427547,94.02113885598253,94.65717622110404
280,12.787072111964513,94.13792476974727,92.62954467129016
281,19.889402275232783,94.10440763175217,98.37622670393183
282,20.485970681208105,94.61051098068646,94.9820301693782
283,21.32197284187818,94.9421264539427,98.38203511397342
284,16.342675567084964,94.5298819609785,97.77996610867208
285,14.724643641578936,94.52429188931845,97.07192588905659
286,20.295778753629765,94.7679413738129,100.0
287,12.591404434660888,95.14074480562002,97.41145476047855
288,17.655897411285533,95.0675071028848,94.34412774212804
289,33.5622207068237,95.28055094504043,95.87181901431182
290,21.506595872105294,95.35695635504968,92.85044297317914
291,26.676444358176926,95.15988303706729,93.83148839365492
292,25.599813048279124,95.32774046663745,95.52103076342465
293,33.20230936916968,95.57250796546391,95.58673033478384
294,23.051886155148992,95.59321452257139,96.43245469464989
295,13.687559043396947,95.87907681208773,98.6390547760868
296,19.61682792590665,95.38106353908368,94.5437781850615
297,26.546973593712586,95.61901425608025,96.3908128626595
298,18.713672980331037,95.78009372376258,96.82688048764432
299,16.15653777903591,95.61383567580629,94.75963260267507
300,11.35712520344994,95.91554426568119,96.90312455723284
301,31.326282915598757,95.80753165882737,97.91130567795415
302,14.370812404318537,96.05164698262683,94.62599945609452
303,7.57276282245823,95.91476786683953,95.89358317638215
304,13.031713262509792,96.09917035572576,93.92563428085877
305,13.223030723901655,96.182524535368,95.74814456050342
306,20.88156864860271,96.21811465827038,97.65305483149008
307,13.701662037525363,96.95075566122861,94.89427849767311
308,24.264242427253258,96.81594176636015,95.30504727003239
309,10.007637883547547,96.58478453922825,89.84510211532366
310,15.524137477379544,96.80987809140667,95.98053060669687
311,11.233762261886945,96.76660161997171,93.95163808581415
312,14.1665951056334,97.33133084544089,95.16295469549385
313,26.032421672383123,97.10759599123539,95.13179778829645
314,17.161322329020656,97.42466951418706,95.36312144154213
315,21.825602095165113,97.38875330377117,93.733837602614
316,18.57224716163659,97.14598891395622,91.9318106561587
317,16.363953146211877,97.09050745273012,95.63121183390568
318,12.84219000181771,97.31198298630635,94.76810195953911
319,10.382380762832927,97.09773572594611,94.7048647568813
320,30.822638137707496,97.10082579333599,93.01782447143717
321,21.153528667157715,97.24690523539714,91.96469519300949
322,7.225019447893617,97.573334364391,92.71015745954244
323,9.675969127860553,97.39301573341197,93.93014200420727
324,9.836036669647687,98.01368449542383,94.30785744831284
325,9.798285267531957,97.86449169400755,93.9674846198763
326,24.700623530208084,97.77265147502581,94.1680783088849
327,12.036964260320469,97.90965481462779,93.87112458662241
328,23.70240921455349,98.04338951510631,93.17412531053894
329,26.132832595352784,97.92860671035307,94.45776407191586
330,16.68349496812089,98.01795468905304,93.87484792639265
331,6.84448921789616,98.55148044507528,90.93943635387535
332,23.507970198792112,98.38380158723874,91.84992696793152
333,9.38861091961635,98.24654980000741,90.68708327760734
334,19.090876509401834,98.7193689305991,91.5709743523449
335,28.833353042188158,97.9529079940975,90.55274517869698
336,9.536171174819554,98.42018363695962,91.64255183608806
337,23.06289088181438,98.55894940193221,91.83369320653327
338,11.959884599849776,98.60293239631311,90.24468101056009
339,27.379362957176312,98.6569775196821,92.59732537114499
340,14.669566781037165,98.90918291941182,89.49772940811904
341,16.737101426853076,98.38617736769426,90.87663602308392
342,17.57160989880708,98.56737332936439,89.36747208959686
343,16.851639739757953,98.88985835224253,90.84321532530622
344,17.003644467399173,98.75402737489148,85.92363102477331
345,6.22723150440779,98.8257355719086,85.4792131897971
346,17.6460226540349,99.03122505333471,92.45670227470245
347,6.570816502814078,98.9242838768824,92.05532624747023
348,5.925592323535593,99.34152061439856,85.11509041807943
349,13.583835835204638,99.20370982000124,88.97188461459412
350,13.162441519924412,99.12374850329714,91.7889336980419
351,24.078470576306135,99.22558097537123,86.91559824190847
352,11.726308056586563,99.20025484515578,86.87143446778035
353,25.492205362304787,99.32363238508637,91.3133589558683
354,9.910901856201534,99.50351623271406,89.47165610082128
355,9.323835616973058,99.46851617293136,85.10380125189604
356,28.949709951599605,99.57948685937197,88.8124859568035
357,9.811274925750253,99.28748325501799,89.07958345856166
358,12.25651210577596,99.16446285855457,90.87742040666218
359,19.675765977323962,99.39281728586803,85.13862192542736
360,15.932924705048043,99.49057366402334,88.68830512878635
361,16.53030371714916,99.64037205653612,83.72390174632578
362,16.01762583734171,99.5426544983229,90.61605188369717
363,9.092852237082177,99.6193161199499,89.72589566923955
364,17.97882581473789,99.50262337404614,90.41004694088916
365,9.224572405823093,99.76845457344726,88.17101905227996
366,9.92888932811198,99.58743718351072,82.6277505179662
367,19.1396636873916,99.77664558122692,87.41589596015649
368,10.711849460307091,100.0,89.4022034029737
